"","CountryName","ISO2","Year","scale20","S_GDPpercapitaUS","S_RealGDPgrowth","S_NetGGdebtGDP","S_GGbalanceGDP","S_NarrownetextdebtCARs","S_CurrentaccountbalanceGDP","ln_S_GDPpercapitaUS","ln_S_GDPpercapitaUS_Z","S_RealGDPgrowth_Z"
"56","China","CN",2016,17,7845.47741324967,0.0472853567768285,67.3550617440249,-3.3524324051645,-83.5904217502406,1.48848709985752,8.96769251905159,-0.334834400644494,1.6064390753957
"57","China","CN",2017,16,7857.07277973618,0.00147796824536539,65.2087285951219,-4.08765752631997,-75.1097336491822,0.285593588966524,8.96916939617685,-0.331673079681966,0.00450046138519692
"58","China","CN",2018,16,8523.11019953733,0.0847691549350154,57.4749615324523,-3.68030664552656,-61.3509152114578,0.0933553300737391,9.05053660010401,-0.329758299703183,0.0708138096136026
"59","China","CN",2019,16,9488.12426904324,0.113223230360003,60.2467022200758,-4.33314588514204,-45.409728674692,-1.36370939604042,9.15779621864786,-0.301090411304137,0.648669049248033
"60","China","CN",2020,16,9692.25309491884,0.0215141391583173,61.929436257171,-4.74227809568205,-38.931601045276,-1.71745310204788,9.17908219539228,-0.287901105597779,0.460913210455654
"61","Colombia","CO",2015,12,7615.83230043744,-0.0249756582452807,43.5096477597824,-4.63086580097037,105.972386040357,-9.13714710150058,8.93798455685343,-0.472624851192443,-0.54515528149157
"62","Colombia","CO",2016,12,5889.4316151733,-0.226685753724511,49.6357369703445,-6.21364596376498,141.240052177924,-10.1094110582549,8.68091477201863,-0.611044324917831,-1.24282719041267
"63","Colombia","CO",2017,11,5704.75853017407,-0.0313566906054981,49.2538804591045,-5.64513701188133,168.015691527615,-7.42622884462794,8.64905593540112,-0.640280259971349,-0.426020567040042
"64","Colombia","CO",2018,11,6164.90212272547,0.0806596090119451,51.8346492162974,-5.46331732857216,162.569025108455,-6.86958773597188,8.72662753919106,-0.644016409328349,-0.0137200167124931
"65","Colombia","CO",2019,11,6550.13192031654,0.0624875772432802,54.1496710839225,-4.70631488236943,156.518196314905,-6.96611330802885,8.78724046893282,-0.659705550462655,-0.429496160928518
"66","Colombia","CO",2020,11,6234.15400745663,-0.0482399311500649,54.6376742069449,-4.73825282189813,152.743500496807,-7.21240072345004,8.73779816445855,-0.724274644621958,-1.19930255020571
"67","Croatia","HR",2015,9,13351.6379784695,-0.00448293094871788,78.9979916349746,-6.22808221380554,113.886075812521,-0.968971980915468,9.49939435131842,0.0617354323948576,-0.210236316875342
"68","Croatia","HR",2016,9,11581.9248050766,-0.132546521726149,80.147290891423,-4.12417477639824,104.233221079774,2.23947355033963,9.35720095536927,0.0403205645235891,-0.263790614142962
"69","Croatia","HR",2017,9,12162.8714621059,0.0501597676385059,78.3663373777686,-1.85299214081036,83.6677715877764,1.2850166867661,9.40614326761932,0.0895940360438224,0.642805809265335
"70","Croatia","HR",2018,10,13179.4438205998,0.0835799639633672,75.9071414122968,-0.0226063607993109,72.1382743065891,2.79983998500445,9.48641360842558,0.0931316444006751,0.0463520162798118
"71","Croatia","HR",2019,11,14591.3494922371,0.107129382002483,74.2692469940832,-0.7803191435035,57.8655391838687,0.451074405127597,9.58818413156692,0.115428888159719,0.519170858300266
"72","Croatia","HR",2020,11,14446.2269639525,-0.00994579208467483,72.1148761316339,-1.28317933098685,53.610446275844,-0.626672096099392,9.57818854968442,0.106764098808064,-0.287864222144751
"73","Czech Republic","CZ",2015,17,19438.9506623487,-0.00797966296441077,38.1097565650375,-2.88246375325082,17.7367174862716,-0.707335270318887,9.87503409828331,0.419276329781781,-0.267384487018255
"74","Czech Republic","CZ",2016,17,17366.9021906145,-0.106592609226976,38.0101649591841,-1.62472278378719,18.8813627487013,-1.09228578762959,9.762321500821,0.430512329186321,0.00612692283498949
"75","Czech Republic","CZ",2017,17,18121.0006441513,0.0434215869508559,32.9592919622601,-0.248552300997008,10.9936737694908,0.455920131135596,9.80482680125938,0.473947136492372,0.554456224378878
"76","Czech Republic","CZ",2018,17,20057.993346024,0.106892149054577,28.1278616993127,0.744643030246408,5.73256887296974,0.43755629710279,9.90638302391134,0.50058796636634,0.525886310985982
"77","Czech Republic","CZ",2019,17,22677.1850039082,0.130580941607669,26.6580280304988,0.186910423505763,8.57999211941161,-0.785884034290008,10.0291146321449,0.542151055999846,1.01753156004433
"78","Czech Republic","CZ",2020,17,22806.0500400757,0.00568258521264009,26.5001577033666,-0.88623024713398,12.0022854334316,-1.12827512874004,10.0347811323776,0.558275840079201,0.0841065917139291
"79","Denmark","DK",2015,20,61926.0175341682,0.0234542417837269,28.4241630091421,0.564885473621384,63.2485008173691,8.11842559156901,11.0336956859411,1.5221119779424,0.246349516257005
"80","Denmark","DK",2016,20,52267.7691646076,-0.155964306347192,29.3894207925699,-2.49742344241524,74.8029884334484,6.84955434815704,10.8641351917185,1.49172394436488,-0.507332729290096
"81","Denmark","DK",2017,20,53704.0554020367,0.0274793866351131,25.7502060963269,-1.13258244271632,70.8771190219382,6.47794925078308,10.8912437972365,1.52131354506038,0.345425501493379
"82","Denmark","DK",2018,20,56451.9354469207,0.0511670864390581,20.8707490813853,0.771089032504135,60.2395617053611,6.9243473844443,10.9411448550294,1.50451881054496,-0.620384555268688
"83","Denmark","DK",2019,20,60466.1381379432,0.0711083270970729,20.3253971704454,-0.261210199060654,61.0749376735872,5.9519735373823,11.009838787129,1.49127282670829,-0.246299690458123
"84","Denmark","DK",2020,20,58249.4883999877,-0.0366593568932508,21.6426369327995,0.476806342535435,69.8881878747235,5.81969953947766,10.9724905885565,1.48555071359638,-0.923673446216903
"85","Ecuador","EC",2015,6,5916.06465733571,0.0427015485716311,39.8673609574703,-8.72964975809458,83.9068622927866,-4.53451411331622,8.68542675300283,-0.713014066019744,0.560914189263559
"86","Ecuador","EC",2016,6,5783.97038035546,-0.0223280651296554,44.4223919906174,-7.56806510406298,121.341994803769,-5.64588942798447,8.66284564286343,-0.628447602707966,0.882467944561232
"87","Ecuador","EC",2017,5,5811.84742095604,0.00481970666641995,49.4313592700381,-8.10083721371967,136.327551140202,-1.29924880820834,8.6676537719292,-0.622350911182,0.0483166212635479
"88","Ecuador","EC",2018,5,5922.05205388163,0.0189620657500786,58.2217336266252,-7.81738371550284,163.89080277524,-3.6513040998179,8.68643829853875,-0.683008201527894,-1.2828454881098
